-12.80	-3.05
-12.80	-2.95
-12.80	-2.85
-12.80	-2.75
-12.80	-2.65
-12.80	-2.55
-12.80	-2.45
-12.70	-2.45
-12.60	-2.45
-12.50	-2.45
-12.40	-2.45
-12.30	-2.45
-12.20	-2.45
-12.10	-2.45
-12.00	-2.50
-11.90	-2.50
-11.80	-2.50
-11.70	-2.50
-11.60	-2.50
-11.50	-2.50
-11.40	-2.50
-11.30	-2.55
-11.20	-2.55
-11.10	-2.55
-11.00	-2.55
-10.90	-2.55
-10.80	-2.55
-10.70	-2.55
-10.60	-2.55
-10.50	-2.60
-10.40	-2.60
-10.30	-2.60
-10.20	-2.60
-10.10	-2.60
-10.00	-2.60
-9.90	-2.60
-9.80	-2.65
-9.70	-2.65
-9.60	-2.65
-9.50	-2.65
-9.40	-2.65
-9.30	-2.65
-9.20	-2.65
-9.10	-2.65
-9.00	-2.70
-8.90	-2.70
-8.80	-2.70
-8.70	-2.70
-8.60	-2.70
-8.50	-2.70
-8.40	-2.70
-8.30	-2.75
-8.25	-2.75
-8.15	-2.75
-8.05	-2.75
-7.95	-2.75
-7.85	-2.75
-7.75	-2.75
-7.65	-2.75
-7.55	-2.75
-7.45	-2.75
-7.35	-2.75
-7.25	-2.75
-7.15	-2.75
-7.05	-2.75
-6.95	-2.80
-6.85	-2.80
-6.75	-2.80
-6.65	-2.80
-6.55	-2.80
-6.45	-2.80
-6.35	-2.80
-6.25	-2.80
-6.15	-2.80
-6.05	-2.80
-5.95	-2.80
-5.85	-2.80
-5.75	-2.80
-5.65	-2.80
-5.55	-2.85
-5.45	-2.85
-5.35	-2.85
-5.25	-2.85
-5.15	-2.85
-5.05	-2.85
-4.95	-2.85
-4.85	-2.85
-4.75	-2.85
-4.65	-2.85
-4.55	-2.85
-4.45	-2.85
-4.35	-2.85
-4.25	-2.85
-4.15	-2.90
-4.05	-2.90
-3.95	-2.90
-3.85	-2.90
-3.75	-2.90
-3.65	-2.90
-3.55	-2.90
-3.45	-2.90
-3.35	-2.90
-3.25	-2.90
-3.15	-2.90
-3.05	-2.90
-2.95	-2.90
-2.85	-2.90
-2.75	-2.90
-2.65	-2.90
-2.55	-2.90
-2.45	-2.90
-2.35	-2.90
-2.25	-2.90
-2.15	-2.90
-2.05	-2.95
-1.95	-2.95
-1.85	-2.95
-1.75	-2.95
-1.65	-2.95
-1.55	-2.95
-1.45	-2.95
-1.35	-2.95
-1.25	-2.95
-1.15	-2.95
-1.05	-2.95
-0.95	-2.95
-0.85	-2.95
-0.75	-2.95
-0.65	-2.95
-0.55	-2.95
-0.45	-2.95
-0.35	-2.95
-0.25	-2.95
-0.15	-2.95
-0.05	-2.95
0.00	-2.90
0.00	-2.80
0.00	-2.70
0.00	-2.60
0.00	-2.50
0.00	-2.40
0.00	-2.30
0.05	-2.20
0.05	-2.10
0.05	-2.00
0.05	-1.90
0.05	-1.80
0.05	-1.70
0.05	-1.60
0.10	-1.50
0.10	-1.40
0.10	-1.30
0.10	-1.20
0.10	-1.10
0.10	-1.00
0.10	-0.90
0.10	-0.80
0.15	-0.70
0.15	-0.60
0.15	-0.50
0.15	-0.40
0.15	-0.30
0.15	-0.20
0.15	-0.10
0.10	0.05
0.05	0.10
-0.05	0.20
-0.10	0.25
-0.15	0.35
-0.25	0.40
-0.30	0.50
-0.40	0.55
-0.45	0.60
-0.50	0.70
-0.60	0.75
-0.65	0.85
-0.75	0.90
-0.80	1.00
-0.85	1.05
-0.95	1.10
-1.00	1.20
-1.10	1.25
-1.15	1.35
-1.20	1.40
-1.30	1.50
-1.40	1.65
-1.40	1.75
-1.40	1.85
-1.40	1.95
-1.40	2.05
-1.40	2.15
-1.40	2.25
-1.40	2.35
-1.40	2.45
-1.40	2.55
-1.40	2.65
-1.40	2.75
-1.45	2.85
-1.45	2.95
-1.45	3.05
-1.45	3.15
-1.45	3.25
-1.45	3.35
-1.45	3.45
-1.45	3.55
-1.45	3.65
-1.45	3.75
-1.45	3.85
-1.45	3.95
-1.45	4.05
-1.50	4.15
-1.50	4.25
-1.50	4.35
-1.50	4.45
-1.50	4.55
-1.50	4.65
-1.50	4.75
-1.50	4.85
-1.50	4.95
-1.50	5.05
-1.50	5.15
-1.50	5.25
-1.50	5.35
-1.50	5.50
-1.50	5.60
-1.50	5.70
-1.50	5.80
-1.50	5.90
-1.50	6.00
-1.50	6.10
-1.50	6.20
-1.50	6.30
-1.50	6.40
-1.50	6.50
-1.50	6.60
-1.45	6.70
-1.45	6.80
-1.45	6.90
-1.45	7.00
-1.45	7.10
-1.45	7.20
-1.45	7.30
-1.45	7.40
-1.45	7.50
-1.45	7.60
-1.45	7.70
-1.45	7.80
-1.45	7.90
-1.40	8.00
-1.40	8.10
-1.40	8.20
-1.40	8.30
-1.40	8.40
-1.40	8.50
-1.40	8.60
-1.40	8.70
-1.40	8.80
-1.40	8.90
-1.40	9.00
-1.40	9.10
-1.35	9.25
-1.35	9.35
-1.35	9.45
-1.35	9.55
-1.35	9.65
-1.35	9.75
-1.35	9.85
-1.30	9.95
-1.30	10.05
-1.30	10.15
-1.30	10.25
-1.30	10.35
-1.30	10.45
-1.30	10.55
-1.30	10.65
-1.25	10.75
-1.25	10.85
-1.25	10.95
-1.25	11.05
-1.25	11.15
-1.25	11.25
-1.25	11.35
-1.20	11.45
-1.20	11.55
-1.20	11.65
-1.20	11.75
-1.20	11.85
-1.20	11.95
-1.20	12.05
-1.20	12.15
-1.10	12.20
-1.00	12.25
-0.90	12.25
-0.80	12.30
-0.70	12.35
-0.60	12.35
-0.50	12.40
-0.40	12.40
-0.30	12.45
-0.20	12.50
-0.15	12.50
-0.05	12.55
0.05	12.55
0.15	12.60
0.25	12.65
0.35	12.65
0.45	12.70
0.55	12.70
0.65	12.75
0.75	12.80
0.85	12.80
0.90	12.85
1.00	12.85
1.10	12.90
1.20	12.95
1.30	12.95
1.40	13.00
1.50	13.00
1.60	13.05
1.80	13.05
1.90	13.05
2.00	13.05
2.10	13.05
2.20	13.05
2.30	13.05
2.40	13.05
2.50	13.05
2.60	13.05
2.70	13.05
2.80	13.05
2.90	13.05
3.00	13.05
3.10	13.05
3.20	13.05
3.30	13.05
3.40	13.05
3.50	13.05
3.60	13.05
3.70	13.05
3.80	13.05
3.90	13.05
4.00	13.05
4.10	13.05
4.25	13.10
4.35	13.15
4.45	13.20
4.55	13.20
4.65	13.25
4.75	13.30
4.85	13.35
4.90	13.35
5.00	13.40
5.10	13.45
5.20	13.45
5.30	13.50
5.40	13.55
5.50	13.60
5.60	13.60
5.65	13.65
5.75	13.70
5.85	13.70
5.95	13.75
6.05	13.80
6.15	13.85
6.25	13.85
6.30	13.90
6.40	13.95
6.50	13.95
6.60	14.00
6.70	14.05
6.85	14.10
6.95	14.10
7.05	14.10
7.15	14.10
7.25	14.10
7.35	14.10
7.45	14.10
7.55	14.10
7.65	14.10
7.75	14.10
7.85	14.10
7.95	14.15
8.05	14.15
8.15	14.15
8.25	14.15
8.35	14.15
8.45	14.15
8.55	14.15
8.65	14.15
8.75	14.15
8.85	14.15
8.95	14.15
9.05	14.20
9.15	14.20
9.25	14.20
9.35	14.20
9.45	14.20
9.55	14.20
9.65	14.20
9.75	14.20
9.85	14.20
9.95	14.25
10.05	14.25
10.15	14.25
10.25	14.25
10.35	14.25
10.45	14.25
10.55	14.25
10.65	14.25
10.75	14.25
10.85	14.30
10.95	14.30
11.05	14.30
11.15	14.30
11.25	14.30
11.35	14.30
11.45	14.30
11.55	14.30
11.65	14.30
11.75	14.35
11.85	14.35
11.95	14.35
12.05	14.35
12.15	14.35
12.25	14.35
12.35	14.35
12.45	14.35
12.55	14.35
12.65	14.40
12.75	14.40
12.85	14.40
12.95	14.40
13.05	14.40
13.15	14.40
13.25	14.40
13.35	14.40
13.45	14.40
13.60	14.40
13.70	14.40
13.80	14.40
13.90	14.40
14.00	14.40
14.10	14.40
14.20	14.40
14.30	14.40
14.40	14.40
14.50	14.40
14.60	14.40
14.70	14.40
14.80	14.40
14.90	14.40
15.00	14.40
15.10	14.40
15.20	14.40
15.30	14.40
15.40	14.40
15.50	14.40
15.60	14.40
15.70	14.40
15.80	14.40
15.90	14.40
16.00	14.40
16.10	14.40
16.20	14.40
16.30	14.40
16.40	14.40
16.50	14.40
16.60	14.40
16.70	14.40
16.80	14.40
16.90	14.40
17.00	14.40
17.10	14.40
17.20	14.40
17.30	14.40
17.40	14.40
17.50	14.40
17.65	14.40
17.75	14.35
17.85	14.35
17.95	14.30
18.05	14.25
18.15	14.25
18.25	14.20
18.35	14.15
18.45	14.15
18.50	14.10
18.60	14.05
18.70	14.05
18.80	14.00
18.90	13.95
19.00	13.95
19.10	13.90
19.20	13.85
19.30	13.85
19.35	13.80
19.45	13.75
19.55	13.75
19.65	13.70
19.75	13.65
19.85	13.65
19.90	13.55
19.90	13.45
19.90	13.35
19.95	13.25
19.95	13.15
19.95	13.05
20.00	12.95
20.00	12.85
20.00	12.75
20.05	12.65
20.05	12.55
20.05	12.45
20.10	12.35
20.10	12.25
20.10	12.15
20.15	12.05
20.15	11.95
20.15	11.85
20.20	11.75
20.20	11.65
20.20	11.55
20.25	11.45
20.30	11.45
20.40	11.40
20.50	11.35
20.60	11.30
20.65	11.25
20.75	11.20
20.85	11.15
20.95	11.10
21.05	11.10
21.10	11.05
21.20	11.00
21.30	10.95
21.40	10.90
21.50	10.85
21.55	10.80
21.65	10.75
21.75	10.75
21.85	10.70
21.95	10.65
22.00	10.60
22.10	10.55
22.20	10.50
22.30	10.45
22.40	10.40
22.45	10.40
22.55	10.35
22.65	10.35
22.75	10.35
22.85	10.40
22.95	10.40
23.05	10.40
23.15	10.45
23.25	10.45
23.35	10.45
23.45	10.50
23.55	10.50
23.65	10.50
23.75	10.55
23.85	10.55
23.95	10.55
24.05	10.60
24.15	10.60
24.25	10.65
24.35	10.65
24.45	10.65
24.55	10.70
24.65	10.70
24.75	10.70
24.85	10.75
24.95	10.75
25.05	10.75
25.15	10.75
25.25	10.75
25.35	10.75
25.45	10.75
25.55	10.75
25.65	10.75
25.75	10.75
25.85	10.75
25.95	10.75
26.05	10.75
26.15	10.75
26.25	10.75
26.35	10.75
26.45	10.70
26.55	10.70
26.65	10.70
26.75	10.70
26.85	10.70
26.95	10.70
27.05	10.70
27.15	10.70
27.25	10.70
27.35	10.70
27.45	10.70
27.55	10.70
27.65	10.70
27.75	10.65
27.80	10.70
27.90	10.70
28.00	10.70
28.10	10.70
28.20	10.70
28.30	10.70
28.40	10.70
28.50	10.70
28.60	10.70
28.70	10.70
28.80	10.70
28.90	10.70
29.00	10.70
29.10	10.70
29.20	10.75
29.30	10.75
29.40	10.75
29.50	10.75
29.60	10.75
29.70	10.75
29.80	10.75
29.90	10.75
30.00	10.75
30.10	10.75
30.20	10.75
30.30	10.75
30.40	10.75
30.50	10.75
30.60	10.75
30.75	10.75
30.85	10.75
30.95	10.75
31.05	10.75
31.15	10.75
31.25	10.75
31.35	10.75
31.45	10.75
31.55	10.75
31.65	10.75
31.75	10.70
31.85	10.70
31.95	10.70
32.05	10.70
32.15	10.70
32.25	10.70
32.35	10.70
32.45	10.70
32.55	10.70
32.65	10.70
32.75	10.65
32.80	10.65
32.90	10.65
33.00	10.65
33.10	10.65
33.20	10.65
33.30	10.65
33.40	10.65
33.50	10.65
33.60	10.65
33.70	10.65
33.80	10.65
33.90	10.65
34.00	10.65
34.10	10.65
34.20	10.65
34.30	10.60
34.40	10.60
34.50	10.60
34.60	10.60
34.70	10.60
34.80	10.60
34.90	10.60
35.00	10.60
35.10	10.60
35.20	10.60
35.30	10.60
35.40	10.60
35.50	10.60
35.60	10.60
35.70	10.60
35.80	10.60
35.90	10.55
35.95	10.55
36.05	10.55
36.15	10.55
36.25	10.55
36.35	10.55
36.45	10.55
36.55	10.55
36.65	10.55
36.75	10.55
36.85	10.55
36.95	10.55
37.05	10.50
37.15	10.50
37.25	10.50
37.35	10.50
37.45	10.50
37.55	10.50
37.65	10.50
37.75	10.50
37.85	10.50
37.95	10.50
38.05	10.50
38.15	10.45
38.25	10.45
38.35	10.45
38.45	10.45
38.55	10.45
38.65	10.45
38.75	10.45
38.85	10.45
38.95	10.45
39.05	10.45
39.15	10.45
39.25	10.40
39.35	10.40
39.45	10.40
39.55	10.40
39.65	10.40
39.75	10.40
39.85	10.40
39.95	10.40
40.05	10.35
40.15	10.35
40.25	10.35
40.35	10.35
40.45	10.35
40.55	10.35
40.65	10.35
40.75	10.35
40.85	10.35
40.95	10.30
41.05	10.30
41.15	10.30
41.25	10.30
41.35	10.30
41.45	10.30
41.55	10.30
41.65	10.30
41.75	10.25
41.85	10.25
41.95	10.25
42.05	10.25
42.15	10.25
42.25	10.25
42.35	10.25
42.45	10.25
42.55	10.25
42.65	10.20
42.75	10.20
42.85	10.20
42.95	10.20
43.05	10.20
43.15	10.20
43.25	10.20
43.35	10.20
43.45	10.20
43.55	10.20
43.65	10.20
43.75	10.20
43.85	10.20
43.95	10.20
44.05	10.20
44.15	10.20
44.25	10.20
44.35	10.20
44.45	10.20
44.55	10.20
44.65	10.20
44.75	10.20
44.85	10.20
44.95	10.20
45.05	10.20
45.15	10.20
45.25	10.20
45.35	10.20
45.45	10.20
45.55	10.20
45.55	10.30
45.50	10.40
45.50	10.50
45.45	10.60
45.40	10.70
45.40	10.80
45.35	10.90
45.35	11.00
45.30	11.10
45.25	11.20
45.25	11.25
45.20	11.35
45.15	11.45
45.15	11.55
45.10	11.65
45.10	11.75
45.05	11.85
45.00	11.95
45.00	12.05
44.95	12.15
44.90	12.20
44.90	12.30
44.95	12.45
